    3.083877E+03      3.969896E+01      1.591911E-01      5.153112E-04      1.387385E-06      1.357554E-09      3.123736E+03
    3.297521E+03      4.245529E+01      1.669279E-01      4.775173E-04      1.583766E-06      7.503764E-09      3.340144E+03
    3.523904E+03      4.538224E+01      1.745801E-01      5.304345E-04      2.637913E-06      1.351058E-09      3.569461E+03
    3.771130E+03      4.835032E+01      2.017655E-01      6.612944E-04      1.192900E-06      7.105646E-09      3.819683E+03
    4.032679E+03      5.154765E+01      1.912599E-01      7.991152E-04      1.072480E-06      4.890361E-09      4.084418E+03
    4.309478E+03      5.493649E+01      2.188307E-01      7.542207E-04      2.236279E-06      2.370925E-09      4.364634E+03
    4.604291E+03      5.846953E+01      2.370778E-01      6.374077E-04      1.141932E-06      3.303724E-08      4.662998E+03
    4.929280E+03      6.224430E+01      2.383415E-01      6.765260E-04      2.292979E-06      2.838373E-09      4.991764E+03
    5.269283E+03      6.655623E+01      2.675762E-01      8.264516E-04      6.735402E-06      7.033200E-09      5.336107E+03
    5.630798E+03      7.053790E+01      2.659195E-01      9.553765E-04      1.750874E-06      1.824081E-09      5.701603E+03
    6.019631E+03      7.504999E+01      2.790046E-01      9.064890E-04      1.928956E-06      6.988761E-09      6.094961E+03
    6.427967E+03      8.039721E+01      3.169513E-01      8.911344E-04      2.438483E-06      2.733657E-09      6.508682E+03
    6.879740E+03      8.514251E+01      3.268660E-01      1.362765E-03      3.115042E-06      4.174587E-09      6.965211E+03
    7.344780E+03      9.063539E+01      3.451550E-01      9.800001E-04      3.055008E-06      4.923099E-09      7.435761E+03
    7.867274E+03      9.681617E+01      3.622867E-01      1.061643E-03      3.655904E-06      7.943127E-09      7.964454E+03
    8.388370E+03      1.028001E+02      3.926940E-01      1.318085E-03      2.401526E-06      3.208283E-09      8.491564E+03
    8.955996E+03      1.093446E+02      3.933512E-01      1.277855E-03      3.708592E-06      7.077606E-09      9.065735E+03
    9.572497E+03      1.161567E+02      4.297866E-01      1.653995E-03      5.640133E-06      1.216423E-08      9.689085E+03
    1.022246E+04      1.237269E+02      4.757072E-01      1.402618E-03      6.066139E-06      1.043488E-08      1.034666E+04
    1.092878E+04      1.312989E+02      4.923913E-01      1.354655E-03      1.026143E-05      1.946668E-08      1.106057E+04
    1.165892E+04      1.394971E+02      5.325995E-01      1.538512E-03      5.205441E-06      5.550655E-09      1.179895E+04
    1.244807E+04      1.482455E+02      5.935825E-01      1.990421E-03      6.249137E-06      9.144693E-09      1.259691E+04
    1.330307E+04      1.574632E+02      5.688261E-01      2.081407E-03      4.970219E-06      1.168652E-08      1.346111E+04
    1.417882E+04      1.666401E+02      5.983262E-01      2.020285E-03      7.230632E-06      6.948086E-09      1.434606E+04
    1.513271E+04      1.772197E+02      6.487859E-01      2.461984E-03      5.743102E-06      1.937594E-08      1.531058E+04
    1.613991E+04      1.884176E+02      7.006011E-01      2.219471E-03      5.628891E-06      9.464341E-09      1.632903E+04
    1.724026E+04      1.998319E+02      7.568262E-01      2.238101E-03      1.400910E-05      1.085208E-08      1.744085E+04
    1.836777E+04      2.133519E+02      7.752150E-01      2.686557E-03      5.375083E-06      1.686658E-08      1.858190E+04
    1.960611E+04      2.259990E+02      8.291430E-01      4.351566E-03      5.730178E-06      1.793133E-08      1.983294E+04
    2.091641E+04      2.387608E+02      8.775615E-01      2.801820E-03      5.834373E-06      9.207834E-08      2.115606E+04
    2.229372E+04      2.534245E+02      8.960433E-01      2.717367E-03      1.684304E-05      1.948245E-08      2.254805E+04
    2.376962E+04      2.682884E+02      9.851121E-01      3.816895E-03      1.149058E-05      2.837806E-08      2.403890E+04
    2.531249E+04      2.852613E+02      1.021489E+00      3.123801E-03      3.248225E-05      1.528298E-08      2.559878E+04
    2.694641E+04      3.018879E+02      1.064369E+00      4.244376E-03      1.404900E-05      2.253034E-08      2.724936E+04
    2.873149E+04      3.201892E+02      1.170831E+00      4.018166E-03      5.954115E-06      8.794706E-09      2.905286E+04
    3.057628E+04      3.387257E+02      1.168474E+00      3.940767E-03      8.265687E-06      6.306110E-08      3.091618E+04
    3.260714E+04      3.599291E+02      1.230890E+00      3.619021E-03      1.066548E-05      2.968595E-08      3.296830E+04
    3.471046E+04      3.809819E+02      1.361974E+00      4.119287E-03      1.375895E-05      8.718851E-08      3.509281E+04
    3.694207E+04      4.025614E+02      1.441155E+00      5.275423E-03      1.329406E-05      3.233999E-07      3.734608E+04
    3.931046E+04      4.249901E+02      1.480279E+00      5.481515E-03      1.216360E-05      4.284924E-08      3.973694E+04
    4.186252E+04      4.490889E+02      1.651470E+00      4.477678E-03      1.086114E-05      7.911110E-08      4.231326E+04
    4.451294E+04      4.735802E+02      1.710252E+00      4.715656E-03      1.951321E-05      6.655829E-08      4.498824E+04
    4.727100E+04      5.031055E+02      1.814987E+00      4.996094E-03      1.800468E-05      7.030832E-08      4.777593E+04
    5.028173E+04      5.321153E+02      2.024818E+00      6.571824E-03      1.998289E-05      7.666954E-08      5.081587E+04
    5.343494E+04      5.598114E+02      2.031532E+00      6.442895E-03      1.178350E-05      6.524799E-08      5.399679E+04
    5.678660E+04      5.955452E+02      2.088318E+00      7.021913E-03      2.260099E-05      3.253429E-07      5.738425E+04
    6.025083E+04      6.289591E+02      2.113253E+00      8.654768E-03      3.488269E-05      2.977416E-08      6.088192E+04
    6.401051E+04      6.607143E+02      2.360330E+00      9.452612E-03      1.621193E-05      4.346852E-08      6.467360E+04
    6.788990E+04      6.987624E+02      2.487788E+00      7.386195E-03      2.896218E-05      1.949165E-07      6.859116E+04
    7.197534E+04      7.356057E+02      2.472511E+00      8.975692E-03      1.761813E-05      7.502424E-08      7.271343E+04
    7.631811E+04      7.805274E+02      2.676282E+00      1.302558E-02      2.061369E-05      4.667133E-08      7.710133E+04
    8.101180E+04      8.174056E+02      2.778123E+00      1.070225E-02      5.219344E-05      8.945160E-08      8.183199E+04
    8.577691E+04      8.631523E+02      2.975360E+00      9.609503E-03      2.425063E-05      8.697349E-08      8.664305E+04
    9.094266E+04      9.095053E+02      3.135569E+00      1.267621E-02      2.811559E-05      8.827705E-08      9.185531E+04
    9.612555E+04      9.575626E+02      3.260838E+00      1.280158E-02      3.127669E-05      1.215859E-07      9.708639E+04
    1.016857E+05      1.005927E+03      3.517289E+00      1.602447E-02      5.267743E-05      5.684408E-08      1.026951E+05
    1.077117E+05      1.062135E+03      3.552709E+00      1.330325E-02      4.378246E-05      1.734247E-07      1.087774E+05
    1.137309E+05      1.115549E+03      3.752673E+00      1.235884E-02      1.598283E-04      1.906041E-07      1.148502E+05
    1.200891E+05      1.172473E+03      3.906650E+00      1.564462E-02      3.554903E-05      1.027691E-07      1.212655E+05
    1.268162E+05      1.234870E+03      4.134831E+00      1.414322E-02      7.036995E-05      1.750987E-07      1.280552E+05
    1.338784E+05      1.290753E+03      4.457257E+00      1.566973E-02      4.300092E-05      2.196274E-07      1.351736E+05
    1.411995E+05      1.359847E+03      4.519496E+00      1.489839E-02      5.470063E-05      8.019686E-08      1.425639E+05
    1.488057E+05      1.426796E+03      5.077810E+00      1.513835E-02      8.561768E-05      1.971127E-07      1.502376E+05
    1.567240E+05      1.494757E+03      5.073797E+00      1.834412E-02      4.190847E-05      1.512119E-07      1.582238E+05
    1.652608E+05      1.566987E+03      5.494068E+00      1.890829E-02      5.610702E-05      1.092778E-07      1.668333E+05
    1.738428E+05      1.641868E+03      5.765464E+00      1.861740E-02      8.386287E-05      2.556267E-07      1.754905E+05
    1.826190E+05      1.723011E+03      5.952397E+00      2.165195E-02      5.610923E-05      2.205843E-07      1.843480E+05
    1.916724E+05      1.805774E+03      6.112721E+00      2.282524E-02      6.965110E-05      1.837902E-07      1.934843E+05
    2.011283E+05      1.884283E+03      6.748092E+00      2.467477E-02      6.039775E-05      7.653298E-08      2.030193E+05
    2.110137E+05      1.982569E+03      6.750677E+00      2.140764E-02      1.340380E-04      1.704064E-07      2.130031E+05
    2.209315E+05      2.064947E+03      7.025497E+00      2.749942E-02      9.395290E-05      1.569813E-07      2.230035E+05
    2.313819E+05      2.164653E+03      7.291223E+00      2.316403E-02      7.767821E-05      1.776998E-07      2.335539E+05
    2.416807E+05      2.253823E+03      7.997080E+00      2.522473E-02      1.169156E-04      1.468791E-07      2.439426E+05
    2.527729E+05      2.356343E+03      8.242087E+00      2.717178E-02      8.447414E-05      1.853965E-07      2.551375E+05
    2.635996E+05      2.459135E+03      8.468543E+00      3.174629E-02      9.800892E-05      3.354852E-07      2.660672E+05
    2.751418E+05      2.565977E+03      9.124032E+00      3.022767E-02      1.292736E-04      3.688222E-07      2.777170E+05
    2.862029E+05      2.664767E+03      9.335963E+00      3.057591E-02      1.826848E-04      1.486014E-07      2.888771E+05
    2.979797E+05      2.779609E+03      9.883536E+00      3.448152E-02      1.254584E-04      1.344932E-07      3.007692E+05
    3.094099E+05      2.896079E+03      1.014970E+01      4.190092E-02      1.291711E-04      5.398649E-07      3.123162E+05
    3.208677E+05      3.007784E+03      1.033287E+01      4.756849E-02      8.810479E-05      3.923252E-07      3.238858E+05
    3.329445E+05      3.138990E+03      1.086339E+01      4.527669E-02      1.068018E-04      2.530372E-07      3.360944E+05
    3.439442E+05      3.264935E+03      1.213331E+01      4.023956E-02      1.081114E-04      2.468189E-07      3.472213E+05
    3.550156E+05      3.389030E+03      1.174279E+01      4.218078E-02      1.240824E-04      3.133748E-07      3.584164E+05
