    2.305431E+03      0.000000E+00      0.000000E+00      0.000000E+00      1.757631E+04      0.000000E+00      0.000000E+00      0.000000E+00
    2.593841E+03      0.000000E+00      0.000000E+00      0.000000E+00      1.977498E+04      0.000000E+00      0.000000E+00      0.000000E+00
    2.912434E+03      0.000000E+00      0.000000E+00      0.000000E+00      2.220372E+04      0.000000E+00      0.000000E+00      0.000000E+00
    3.273241E+03      0.000000E+00      0.000000E+00      0.000000E+00      2.495424E+04      0.000000E+00      0.000000E+00      0.000000E+00
    3.662408E+03      0.000000E+00      0.000000E+00      0.000000E+00      2.792091E+04      0.000000E+00      0.000000E+00      0.000000E+00
    4.098794E+03      0.000000E+00      0.000000E+00      0.000000E+00      3.124749E+04      0.000000E+00      0.000000E+00      0.000000E+00
    4.568897E+03      0.000000E+00      0.000000E+00      0.000000E+00      3.483103E+04      0.000000E+00      0.000000E+00      0.000000E+00
    5.083759E+03      0.000000E+00      0.000000E+00      0.000000E+00      3.875571E+04      0.000000E+00      0.000000E+00      0.000000E+00
    5.643462E+03      0.000000E+00      0.000000E+00      0.000000E+00      4.302211E+04      0.000000E+00      0.000000E+00      0.000000E+00
    6.242530E+03      0.000000E+00      0.000000E+00      0.000000E+00      4.758848E+04      0.000000E+00      0.000000E+00      0.000000E+00
    6.879992E+03      0.000000E+00      0.000000E+00      0.000000E+00      5.244738E+04      0.000000E+00      0.000000E+00      0.000000E+00
    7.573626E+03      0.000000E+00      0.000000E+00      0.000000E+00      5.773434E+04      0.000000E+00      0.000000E+00      0.000000E+00
    8.308554E+03      0.000000E+00      0.000000E+00      0.000000E+00      6.333583E+04      0.000000E+00      0.000000E+00      0.000000E+00
    9.067586E+03      0.000000E+00      0.000000E+00      0.000000E+00      6.912087E+04      0.000000E+00      0.000000E+00      0.000000E+00
    9.845258E+03      0.000000E+00      0.000000E+00      0.000000E+00      7.504779E+04      0.000000E+00      0.000000E+00      0.000000E+00
    1.069009E+04      0.000000E+00      0.000000E+00      0.000000E+00      8.148628E+04      0.000000E+00      0.000000E+00      0.000000E+00
    1.153704E+04      0.000000E+00      0.000000E+00      0.000000E+00      8.794062E+04      0.000000E+00      0.000000E+00      0.000000E+00
    1.231608E+04      0.000000E+00      0.000000E+00      0.000000E+00      9.387683E+04      0.000000E+00      0.000000E+00      0.000000E+00
    1.311624E+04      0.000000E+00      0.000000E+00      0.000000E+00      9.997388E+04      0.000000E+00      0.000000E+00      0.000000E+00
    1.390514E+04      0.000000E+00      0.000000E+00      0.000000E+00      1.059848E+05      0.000000E+00      0.000000E+00      0.000000E+00
    1.458259E+04      0.000000E+00      0.000000E+00      0.000000E+00      1.111455E+05      0.000000E+00      0.000000E+00      0.000000E+00
    1.518068E+04      0.000000E+00      0.000000E+00      0.000000E+00      1.157009E+05      0.000000E+00      0.000000E+00      0.000000E+00
    1.573508E+04      0.000000E+00      0.000000E+00      0.000000E+00      1.199233E+05      0.000000E+00      0.000000E+00      0.000000E+00
    1.606798E+04      0.000000E+00      0.000000E+00      0.000000E+00      1.224562E+05      0.000000E+00      0.000000E+00      0.000000E+00
    1.633325E+04      0.000000E+00      0.000000E+00      0.000000E+00      1.244738E+05      0.000000E+00      0.000000E+00      0.000000E+00
    1.639830E+04      0.000000E+00      0.000000E+00      0.000000E+00      1.249658E+05      0.000000E+00      0.000000E+00      0.000000E+00
    1.622541E+04      0.000000E+00      0.000000E+00      0.000000E+00      1.236436E+05      0.000000E+00      0.000000E+00      0.000000E+00
    1.584647E+04      0.000000E+00      0.000000E+00      0.000000E+00      1.207510E+05      0.000000E+00      0.000000E+00      0.000000E+00
    1.528728E+04      0.000000E+00      0.000000E+00      0.000000E+00      1.164851E+05      0.000000E+00      0.000000E+00      0.000000E+00
    1.449455E+04      0.000000E+00      0.000000E+00      0.000000E+00      1.104398E+05      0.000000E+00      0.000000E+00      0.000000E+00
    1.357310E+04      0.000000E+00      0.000000E+00      0.000000E+00      1.034136E+05      0.000000E+00      0.000000E+00      0.000000E+00
    1.241912E+04      0.000000E+00      0.000000E+00      0.000000E+00      9.461656E+04      0.000000E+00      0.000000E+00      0.000000E+00
    1.113296E+04      0.000000E+00      0.000000E+00      0.000000E+00      8.481301E+04      0.000000E+00      0.000000E+00      0.000000E+00
    9.812954E+03      0.000000E+00      0.000000E+00      0.000000E+00      7.475255E+04      0.000000E+00      0.000000E+00      0.000000E+00
    8.423127E+03      0.000000E+00      0.000000E+00      0.000000E+00      6.416113E+04      0.000000E+00      0.000000E+00      0.000000E+00
    7.067124E+03      0.000000E+00      0.000000E+00      0.000000E+00      5.382842E+04      0.000000E+00      0.000000E+00      0.000000E+00
