100844      2.70177      1.01014
101960      2.71434      1.01736
101903      2.7269      1.02535
103436      2.73947      1.03377
103175      2.75204      1.0422
104507      2.7646      1.05025
105458      2.77717      1.05753
106730      2.78973      1.06369
107083      2.8023      1.06842
107119      2.81487      1.07149
107213      2.82743      1.07275
107525      2.84      1.07213
107107      2.85257      1.06965
107218      2.86513      1.06544
106483      2.8777      1.05968
105541      2.89027      1.05263
104803      2.90283      1.04461
103835      2.9154      1.03596
103023      2.92796      1.02704
102812      2.94053      1.01818
101563      2.9531      1.00972
100455      2.96566      1.00192
99543      2.97823      0.99499
98815      2.9908      0.989066
98671      3.00336      0.984207
98034      3.01593      0.980394
97669      3.0285      0.977528
97285      3.04106      0.97545
97732      3.05363      0.973944
97030      3.06619      0.972757
97283      3.07876      0.97162
97015      3.09133      0.970263
96874      3.10389      0.968437
96627      3.11646      0.965933
96228      3.12903      0.962592
96481      3.14159      0.958325
95572      3.15416      0.95311
95009      3.16673      0.947004
94157      3.17929      0.940134
93924      3.19186      0.932693
92755      3.20442      0.924926
91831      3.21699      0.917118
91320      3.22956      0.909571
90159      3.24212      0.90259
90168      3.25469      0.89646
89586      3.26726      0.891428
88977      3.27982      0.887688
88705      3.29239      0.885366
88944      3.30496      0.884511
88303      3.31752      0.885091
88616      3.33009      0.886995
88830      3.34265      0.890037
89022      3.35522      0.893968
89340      3.36779      0.898489
89933      3.38035      0.90327
90608      3.39292      0.907968
90884      3.40549      0.912249
91053      3.41805      0.91581
91499      3.43062      0.918394
91855      3.44319      0.919809
92407      3.45575      0.919939
92050      3.46832      0.918752
91262      3.48088      0.916304
91158      3.49345      0.912732
91182      3.50602      0.908254
91280      3.51858      0.90315
90230      3.53115      0.897751
89921      3.54372      0.892419
88794      3.55628      0.887523
88263      3.56885      0.883423
88200      3.58142      0.88045
88230      3.59398      0.878881
88634      3.60655      0.878931
87926      3.61911      0.880734
88196      3.63168      0.884343
88733      3.64425      0.889723
89646      3.65681      0.896753
90258      3.66938      0.905234
90871      3.68195      0.914901
91717      3.69451      0.925437
93061      3.70708      0.936488
93752      3.71965      0.947684
95374      3.73221      0.958654
96409      3.74478      0.96905
97657      3.75734      0.978557
98229      3.76991      0.986909
98718      3.78248      0.993898
100024      3.79504      0.999383
100378      3.80761      1.00329
100422      3.82018      1.00561
100318      3.83274      1.00639
100292      3.84531      1.00575
100393      3.85788      1.00382
100600      3.87044      1.00078
99994      3.88301      0.996839
99380      3.89557      0.992185
99306      3.90814      0.987017
98486      3.92071      0.981516
98394      3.93327      0.975843
97422      3.94584      0.970131
96250      3.95841      0.964489
96364      3.97097      0.959
95516      3.98354      0.953727
95034      3.99611      0.948717
94682      4.00867      0.944011
93937      4.02124      0.939646
93281      4.0338      0.93567
92605      4.04637      0.932141
92901      4.05894      0.929134
92177      4.0715      0.926746
92380      4.08407      0.92509
92401      4.09664      0.924296
92186      4.1092      0.9245
92600      4.12177      0.92584
92694      4.13434      0.928446
92570      4.1469      0.932421
93835      4.15947      0.937838
94063      4.17204      0.944722
95358      4.1846      0.953045
95727      4.19717      0.962713
96709      4.20973      0.973568
97940      4.2223      0.985381
99163      4.23487      0.99786
100375      4.24743      1.01065
101401      4.26      1.02337
102320      4.27257      1.03558
104053      4.28513      1.04684
104883      4.2977      1.05672
107079      4.31027      1.06482
107077      4.32283      1.07079
106950      4.3354      1.07432
107667      4.34796      1.07523
107430      4.36053      1.07339
106676      4.3731      1.0688
106150      4.38566      1.06157
105765      4.39823      1.0519
105129      4.4108      1.04009
103332      4.42336      1.02654
102271      4.43593      1.0117
100169      4.4485      0.996078
97675      4.46106      0.980193
97822      4.47363      0.964573
95196      4.48619      0.94972
93890      4.49876      0.936087
92899      4.51133      0.924062
91831      4.52389      0.913949
91097      4.53646      0.905957
90105      4.54903      0.900197
90107      4.56159      0.896678
89594      4.57416      0.895314
89403      4.58673      0.895934
89629      4.59929      0.898294
90082      4.61186      0.902096
90781      4.62442      0.907009
90741      4.63699      0.912686
92044      4.64956      0.918786
91973      4.66212      0.924991
93097      4.67469      0.931026
93917      4.68726      0.936665
94045      4.69982      0.941741
93926      4.71239      0.946152
95097      4.72496      0.949853
95277      4.73752      0.952857
95817      4.75009      0.955222
95385      4.76265      0.957039
95835      4.77522      0.958416
96296      4.78779      0.959469
95839      4.80035      0.960301
96336      4.81292      0.960995
96767      4.82549      0.961601
96437      4.83805      0.962131
95952      4.85062      0.962558
95933      4.86319      0.962816
96183      4.87575      0.962809
96951      4.88832      0.962419
96388      4.90088      0.961519
96127      4.91345      0.95999
96358      4.92602      0.957734
95702      4.93858      0.954689
95225      4.95115      0.950847
95045      4.96372      0.946257
94188      4.97628      0.941035
94124      4.98885      0.935365
93641      5.00142      0.929495
92556      5.01398      0.923725
92154      5.02655      0.918394
92140      5.03911      0.91386
91320      5.05168      0.910481
90863      5.06425      0.908583
91349      5.07681      0.908445
90976      5.08938      0.910266
90321      5.10195      0.914153
91927      5.11451      0.9201
92539      5.12708      0.927979
93193      5.13965      0.937541
94165      5.15221      0.948418
96257      5.16478      0.960135
96829      5.17734      0.972134
98184      5.18991      0.983802
98976      5.20248      0.994497
100137      5.21504      1.00359
100639      5.22761      1.01051
100610      5.24018      1.01477
101846      5.25274      1.01598
101377      5.26531      1.01395
101262      5.27788      1.00861
100913      5.29044      1.0001
99066      5.30301      0.988739
98484      5.31557      0.975033
96586      5.32814      0.959631
95080      5.34071      0.943316
93013      5.35327      0.926957
92063      5.36584      0.911466
90246      5.37841      0.897747
88776      5.39097      0.886644
87830      5.40354      0.87889
88048      5.41611      0.87506
87367      5.42867      0.875533
87593      5.44124      0.880459
88458      5.4538      0.889748
89655      5.46637      0.903058
90767      5.47894      0.919809
93224      5.4915      0.939207
94877      5.50407      0.960278
97316      5.51664      0.981918
99376      5.5292      1.00295
101304      5.54177      1.0222
103432      5.55434      1.03852
105054      5.5669      1.05092
105654      5.57947      1.05856
106002      5.59203      1.06085
106156      5.6046      1.05746
105697      5.61717      1.04836
104391      5.62973      1.03383
102355      5.6423      1.01443
100337      5.65487      0.991
98018      5.66743      0.964612
95517      5.68      0.9365
92601      5.69257      0.90801
89694      5.70513      0.880516
86777      5.7177      0.855347
83801      5.73027      0.833706
82925      5.74283      0.8166
81326      5.7554      0.804777
79524      5.76796      0.798681
80043      5.78053      0.798415
79591      5.7931      0.803733
80973      5.80566      0.814044
82056      5.81823      0.828443
83605      5.8308      0.845756
85672      5.84336      0.864605
87949      5.85593      0.883486
88670      5.8685      0.900857
90919      5.88106      0.915234
92313      5.89363      0.925275
92581      5.90619      0.929878
92830      5.91876      0.928251
92713      5.93133      0.919974
91175      5.94389      0.905042
89541      5.95646      0.883887
86481      5.96903      0.857372
84150      5.98159      0.826763
81207      5.99416      0.793677
77777      6.00673      0.760014
74583      6.01929      0.727858
71230      6.03186      0.699381
68888      6.04442      0.676727
66919      6.05699      0.661897
65696      6.06956      0.65664
65723      6.08212      0.662353
66939      6.09469      0.679992
69243      6.10726      0.71001
72682      6.11982      0.752315
77762      6.13239      0.806255
83443      6.14496      0.870632
91208      6.15752      0.943743
98399      6.17009      1.02345
106747      6.18265      1.10727
114954      6.19522      1.19247
123355      6.20779      1.27621
132334      6.22035      1.35568
139124      6.23292      1.42818
146348      6.24549      1.49132
152012      6.25805      1.54304
156023      6.27062      1.58181
160069      6.28319      1.60659
0      6.29575      1.61699
